0,0,0,187.4999999999943
1,0,1,0.30000000000000004
2,0,10,0.7999999999999999
3,0,100,0.2
4,0,108,0.4
5,0,11,0.7
6,0,110,0.1
7,0,111,0.1
8,0,112,0.30000000000000004
9,0,116,0.1
10,0,117,0.1
11,0,12,0.1
12,0,13,0.4
13,0,14,0.2
14,0,15,0.2
15,0,16,0.4
16,0,17,0.1
17,0,18,0.5
18,0,19,0.30000000000000004
19,0,2,0.2
20,0,20,0.6
21,0,23,0.2
22,0,25,0.1
23,0,26,0.2
24,0,29,2.7000000000000006
25,0,30,0.30000000000000004
26,0,31,0.30000000000000004
27,0,32,0.1
28,0,33,0.1
29,0,34,0.2
30,0,35,0.1
31,0,38,0.6
32,0,39,2.800000000000001
33,0,4,0.30000000000000004
34,0,40,0.5
35,0,41,0.7
36,0,42,0.30000000000000004
37,0,43,0.5
38,0,44,0.1
39,0,46,0.1
40,0,47,0.2
41,0,49,0.7
42,0,50,0.2
43,0,51,0.2
44,0,52,0.2
45,0,55,0.5
46,0,57,0.1
47,0,59,0.5
48,0,6,0.2
49,0,61,0.5
50,0,62,0.1
51,0,64,0.4
52,0,65,0.30000000000000004
53,0,67,2.2000000000000006
54,0,7,0.1
55,0,71,0.30000000000000004
56,0,72,0.1
57,0,77,0.2
58,0,79,0.30000000000000004
59,0,8,0.2
60,0,81,0.1
61,0,82,0.2
62,0,83,0.2
63,0,84,0.1
64,0,9,0.30000000000000004
65,0,93,0.1
66,0,94,0.1
67,0,95,0.1
68,0,96,0.1
69,0,99,0.1
70,1,0,0.1
71,1,1,209.9999999999931
72,1,10,0.30000000000000004
73,1,102,0.30000000000000004
74,1,104,0.1
75,1,105,0.1
76,1,106,0.2
77,1,107,0.30000000000000004
78,1,108,0.1
79,1,11,0.2
80,1,110,0.6
81,1,112,0.2
82,1,114,0.1
83,1,12,0.5
84,1,13,0.4
85,1,14,0.1
86,1,15,0.1
87,1,16,0.4
88,1,17,0.8999999999999999
89,1,18,0.1
90,1,19,0.4
91,1,2,0.4
92,1,20,0.4
93,1,21,0.4
94,1,25,0.1
95,1,26,0.2
96,1,27,0.1
97,1,28,0.4
98,1,29,1.0999999999999999
99,1,30,0.2
100,1,32,0.1
101,1,34,1.6
102,1,35,1.2
103,1,36,1.3
104,1,37,0.4
105,1,38,1.6
106,1,39,2.2000000000000006
107,1,40,0.5
108,1,41,1.2
109,1,42,0.2
110,1,43,0.2
111,1,44,0.1
112,1,46,0.4
113,1,47,0.6
114,1,48,0.2
115,1,49,0.8999999999999999
116,1,5,1.0999999999999999
117,1,50,0.7999999999999999
118,1,51,1.5000000000000002
119,1,52,0.30000000000000004
120,1,53,0.2
121,1,55,0.30000000000000004
122,1,56,0.4
123,1,57,0.8
124,1,60,0.7
125,1,61,1.0999999999999999
126,1,62,1.4000000000000001
127,1,63,0.1
128,1,64,0.7999999999999999
129,1,65,0.9999999999999999
130,1,66,0.2
131,1,67,1.4000000000000001
132,1,68,0.4
133,1,69,0.2
134,1,7,0.2
135,1,71,0.2
136,1,73,0.8
137,1,74,0.4
138,1,75,0.30000000000000004
139,1,78,0.2
140,1,79,0.1
141,1,82,0.1
142,1,83,0.1
143,1,84,0.2
144,1,87,0.2
145,1,89,0.2
146,1,9,0.1
147,1,90,0.1
148,1,91,0.1
149,1,92,0.4
150,1,93,0.1
151,1,95,0.1
152,1,96,0.4
153,1,97,0.1
154,1,98,0.2
155,1,99,0.2
156,10,0,0.9999999999999999
157,10,1,0.6
158,10,10,279.1999999999943
159,10,100,0.8999999999999999
160,10,101,1.3
161,10,102,0.7
162,10,103,0.2
163,10,104,3.0000000000000013
164,10,105,1.2
165,10,106,0.30000000000000004
166,10,107,2.1000000000000005
167,10,108,2.500000000000001
168,10,11,135.69999999999766
169,10,110,0.1
170,10,111,1.9000000000000004
171,10,112,1.4000000000000001
172,10,113,0.30000000000000004
173,10,114,1.3
174,10,115,1.5000000000000002
175,10,116,0.4
176,10,117,1.9000000000000006
177,10,12,36.60000000000019
178,10,13,130.8999999999974
179,10,14,124.89999999999793
180,10,15,55.50000000000049
181,10,16,63.70000000000057
182,10,17,4.100000000000001
183,10,18,59.30000000000054
